,id,Hull Volume,Hull Volume 1-2,Hull Volume 1-3,Hull Volume 2-3,Hull Volume Per Atom,Hull Volume 1-2 Per Atom,Hull Volume 1-3 Per Atom,Hull Volume 2-3 Per Atom,Unique 1,Unique 2,Unique 3,Clusters,Clusters Per Atom,Clusters 1-2,Clusters 1-3,Clusters 2-3,Clusters 1-2 Per Atom,Clusters 1-3 Per Atom,Clusters 2-3 Per Atom
0,1114,268.3623356929947,70.9872917614581,54.62100903070907,39.32827595855527,6.7090583923248674,1.7746822940364524,1.3655252257677266,0.9832068989638817,40,39,40,30,0.75,35,35,34,0.875,0.875,0.85
0,1115,467.86086630062084,116.88337959731481,101.95431807560021,23.955092710113362,5.848260828757761,1.461042244966435,1.2744289759450027,0.299438658876417,40,4,40,11,0.1375,9,40,5,0.1125,0.5,0.0625
0,1116,150.8700502983167,138.0586686854391,26.428383673042553,16.88301906561461,3.7717512574579173,3.4514667171359776,0.6607095918260638,0.42207547664036527,40,40,33,8,0.2,39,22,29,0.975,0.55,0.725
0,1117,298.86506751194696,76.09571645917597,58.77640225188986,42.34359864885565,7.471626687798674,1.9023929114793994,1.4694100562972465,1.0585899662213911,40,39,39,28,0.7,35,36,34,0.875,0.9,0.85
0,1118,56.37038642553748,42.93739381133782,18.178270426398495,6.723837760293427,2.818519321276874,2.146869690566891,0.9089135213199248,0.33619188801467137,20,20,2,13,0.65,19,5,3,0.95,0.25,0.15
0,1119,156.67789161149693,134.54330760361955,25.904686873360014,16.197726120889726,3.9169472902874234,3.363582690090489,0.6476171718340004,0.40494315302224315,40,39,37,20,0.5,39,18,27,0.975,0.45,0.675
0,112,695.4856579614656,115.08782971357502,102.51419315499678,102.2112242993715,8.69357072451832,1.4385978714196876,1.2814274144374598,1.2776403037421438,70,69,39,45,0.5625,52,61,56,0.65,0.7625,0.7
0,1120,246.89605669432623,87.53855201686112,57.15078700398626,23.144698353459287,6.172401417358156,2.1884638004215278,1.4287696750996566,0.5786174588364822,40,40,27,13,0.325,30,33,16,0.75,0.825,0.4
0,1121,697.5700187772223,115.31769803198507,99.5708809984785,103.93397208777557,8.719625234715279,1.4414712253998134,1.2446360124809812,1.2991746510971947,73,68,40,38,0.475,53,47,55,0.6625,0.5875,0.6875
0,1122,168.90870259342458,147.7654100733365,28.49035791160395,17.885196151642266,4.222717564835614,3.694135251833413,0.7122589477900988,0.44712990379105666,40,40,33,9,0.225,39,19,31,0.975,0.475,0.775
0,1123,538.0627575874755,96.99060235120047,85.33422106131066,87.11586683600547,6.725784469843444,1.212382529390006,1.0666777632663833,1.0889483354500684,78,73,70,43,0.5375,52,45,57,0.65,0.5625,0.7125
0,1124,641.6799331348852,109.07292413297681,94.18286999500333,98.40538659542017,8.020999164186065,1.36341155166221,1.1772858749375417,1.230067332442752,76,65,61,43,0.5375,53,53,55,0.6625,0.6625,0.6875
0,1125,510.83886108536086,122.14070970594561,107.67867683254326,26.028849854357805,6.385485763567011,1.52675887132432,1.3459834604067908,0.32536062317947256,40,4,38,14,0.175,15,40,6,0.1875,0.5,0.075
0,1126,134.29467530043698,129.17747226996858,23.94128054277955,13.17516085640724,3.3573668825109246,3.2294368067492143,0.5985320135694887,0.329379021410181,40,40,40,6,0.15,39,27,10,0.975,0.675,0.25
0,1127,233.06932206140038,84.0877259953687,54.93043269735138,22.623086616076257,5.82673305153501,2.1021931498842177,1.3732608174337844,0.5655771654019064,40,40,29,23,0.575,30,34,16,0.75,0.85,0.4
0,1128,556.7554907442724,103.50911398725026,95.3553666870477,84.43338931993429,6.959443634303405,1.2938639248406283,1.1919420835880963,1.0554173664991786,78,74,75,49,0.6125,58,1,53,0.725,0.0125,0.6625
0,1129,539.8366318561666,171.31336958305556,118.14060283301026,26.74737959637978,6.747957898202083,2.1414171197881946,1.4767575354126283,0.33434224495474724,80,80,79,12,0.15,50,54,12,0.625,0.675,0.15
0,113,245.69422880690666,67.20486954371431,51.37401861228744,36.99579886790304,6.142355720172667,1.6801217385928577,1.284350465307186,0.9248949716975761,40,39,40,28,0.7,35,36,35,0.875,0.9,0.875
0,1130,183.8947941769858,72.51970713389422,49.16220125011234,19.870662615209394,6.129826472566194,2.417323571129807,1.6387400416704112,0.6623554205069798,30,30,9,20,0.6666666666666666,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,1131,319.95125845722265,79.46618171755915,61.59147141603988,44.37738662531202,7.998781461430566,1.9866545429389788,1.539786785400997,1.1094346656328005,40,40,39,24,0.6,35,37,33,0.875,0.925,0.825
0,1132,670.4595774580471,112.31037255971849,100.8022819125644,98.73594522165277,8.38074471822559,1.403879656996481,1.260028523907055,1.2341993152706596,73,76,38,55,0.6875,53,1,56,0.6625,0.0125,0.7
0,1133,680.6772187958488,118.77047205217322,109.08599226047653,95.69657098032005,8.50846523494811,1.4846309006521652,1.3635749032559565,1.1962071372540006,78,78,79,57,0.7125,61,1,59,0.7625,0.0125,0.7375
0,1134,497.38408785511984,162.93189616698393,112.35050362632555,25.096519904065435,6.217301098188998,2.036648702087299,1.4043812953290693,0.3137064988008179,78,80,74,9,0.1125,48,51,12,0.6,0.6375,0.15
0,1135,244.78414265073516,86.29241427358511,55.94420937773197,25.10345748939589,6.119603566268379,2.157310356839628,1.3986052344432993,0.6275864372348973,40,39,39,14,0.35,30,33,19,0.75,0.825,0.475
0,1136,704.9179721267425,121.65227736009697,111.64722696703075,97.69934578703324,8.81147465158428,1.5206534670012122,1.3955903370878844,1.2212418223379156,79,79,78,41,0.5125,60,62,54,0.75,0.775,0.675
0,1137,179.25291882729212,150.7188004054359,28.986213919443514,17.12673320185793,4.481322970682303,3.7679700101358975,0.7246553479860879,0.4281683300464483,38,40,40,18,0.45,39,36,13,0.975,0.9,0.325
0,1138,504.6625361838133,164.48539606054885,113.42346100897667,25.351483473998336,6.308281702297666,2.056067450756861,1.4177932626122085,0.3168935434249792,80,80,72,15,0.1875,47,52,12,0.5875,0.65,0.15
0,1139,147.85046224136576,63.06808744926848,42.757176434132205,16.981045529694487,4.9283487413788585,2.102269581642283,1.4252392144710735,0.5660348509898162,30,30,10,21,0.7,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,114,599.8910430164316,108.93706574768198,100.24591066936196,88.45516472341679,7.498638037705395,1.361713321846025,1.2530738833670245,1.1056895590427098,78,79,77,39,0.4875,54,61,58,0.675,0.7625,0.725
0,1140,283.7481837333212,92.21730157032495,63.78176313347454,25.906265840686828,7.09370459333303,2.3054325392581236,1.5945440783368636,0.6476566460171707,40,40,40,16,0.4,30,33,16,0.75,0.825,0.4
0,1141,604.3898734022797,104.80499513487085,90.52016046827836,94.63864533525654,7.554873417528496,1.3100624391858857,1.1315020058534795,1.1829830666907069,80,67,63,36,0.45,52,43,57,0.65,0.5375,0.7125
0,1142,239.66971321972528,66.12302550551969,50.51798477861201,36.37173204216038,5.991742830493132,1.6530756376379923,1.2629496194653003,0.9092933010540095,40,40,40,21,0.525,35,35,33,0.875,0.875,0.825
0,1143,464.82972189314097,117.4466477386776,101.56482824514141,23.53779375524988,5.810371523664262,1.46808309673347,1.2695603530642676,0.2942224219406235,40,4,40,12,0.15,14,40,5,0.175,0.5,0.0625
0,1144,145.29606712168948,134.54465935704278,25.294338395703104,14.032042501846263,3.632401678042237,3.3636164839260694,0.6323584598925776,0.35080106254615656,40,40,40,11,0.275,39,33,14,0.975,0.825,0.35
0,1145,497.992562461703,92.11466951724236,83.24037393815814,79.64619132016543,6.224907030771288,1.1514333689655296,1.0405046742269768,0.9955773915020678,74,78,62,50,0.625,50,1,44,0.625,0.0125,0.55
0,1146,697.5700187772223,115.31769803198507,99.5708809984785,103.93397208777557,8.719625234715279,1.4414712253998134,1.2446360124809812,1.2991746510971947,73,68,40,35,0.4375,52,54,58,0.65,0.675,0.725
0,1147,654.8223789629977,115.67493990555327,106.27095738108653,93.30741869951358,8.185279737037472,1.445936748819416,1.3283869672635817,1.1663427337439196,77,79,80,50,0.625,57,1,55,0.7125,0.0125,0.6875
0,1148,421.30714554317524,131.80194279065384,57.107317096296015,41.46974077353863,7.0217857590529205,2.1966990465108975,0.9517886182716002,0.6911623462256439,60,54,54,34,0.5666666666666667,45,44,29,0.75,0.7333333333333333,0.48333333333333334
0,1149,175.8831872880578,70.47973283659928,47.77980856207753,19.244049965048724,5.862772909601927,2.3493244278866428,1.5926602854025842,0.6414683321682908,30,30,10,19,0.6333333333333333,29,25,16,0.9666666666666667,0.8333333333333334,0.5333333333333333
0,115,365.2632438775579,120.27718469129418,51.99039768662498,37.36650652364045,6.087720731292632,2.004619744854903,0.8665066281104163,0.6227751087273409,60,58,54,36,0.6,45,44,30,0.75,0.7333333333333333,0.5
0,1150,218.42533619935077,62.23179289498807,47.44076590099353,34.128546553959495,5.460633404983769,1.5557948223747018,1.1860191475248383,0.8532136638489873,40,40,38,28,0.7,35,34,29,0.875,0.85,0.725
0,1151,620.1889217426944,106.62367926195081,92.07956272607892,96.24609526512475,7.752361521783681,1.3327959907743852,1.1509945340759864,1.2030761908140595,75,68,67,55,0.6875,53,57,59,0.6625,0.7125,0.7375
0,1152,373.50757631375404,121.98383077159133,52.75262334925421,37.99995010995291,6.225126271895901,2.0330638461931887,0.8792103891542368,0.6333325018325485,60,58,58,38,0.6333333333333333,45,41,32,0.75,0.6833333333333333,0.5333333333333333
0,1153,298.86506751194696,76.09571645917597,58.77640225188986,42.34359864885565,7.471626687798674,1.9023929114793994,1.4694100562972465,1.0585899662213911,40,39,39,22,0.55,36,36,31,0.9,0.9,0.775
0,1154,147.85046224136576,63.06808744926848,42.757176434132205,16.981045529694487,4.9283487413788585,2.102269581642283,1.4252392144710735,0.5660348509898162,30,30,10,20,0.6666666666666666,29,24,15,0.9666666666666667,0.8,0.5
0,1155,698.627559912169,120.91933843383123,110.94820456463815,97.01252892861568,8.732844498902113,1.5114917304228903,1.3868525570579768,1.212656611607696,77,78,78,44,0.55,58,1,50,0.725,0.0125,0.625
0,1156,261.47912196694205,69.81514179724107,53.659297827864506,38.63165648168891,6.536978049173551,1.7453785449310266,1.3414824456966126,0.9657914120422226,40,40,39,28,0.7,35,36,33,0.875,0.9,0.825
0,1157,549.2045234474023,102.54444937586175,94.4859763847708,83.7242215508154,6.865056543092528,1.281805617198272,1.1810747048096348,1.0465527693851926,80,73,73,44,0.55,62,62,1,0.775,0.775,0.0125
0,1158,151.4031108539065,133.0625266231782,26.04859562926044,16.00507746146757,3.7850777713476624,3.326563165579455,0.651214890731511,0.4001269365366893,40,40,38,18,0.45,39,19,29,0.975,0.475,0.725
0,1159,687.0756012176387,114.15823436943492,102.01599782774724,101.04386294246822,8.588445015220483,1.4269779296179366,1.2751999728468406,1.2630482867808528,70,71,35,31,0.3875,54,56,62,0.675,0.7,0.775
0,116,633.874424922289,113.11056751093898,104.05142063618854,91.72462591871422,7.923430311528612,1.4138820938867371,1.3006427579523567,1.1465578239839278,76,76,77,44,0.55,59,55,58,0.7375,0.6875,0.725
0,1160,172.09370580761612,69.50931951023377,47.122175205704224,18.9415874367538,5.73645686025387,2.316977317007792,1.5707391735234741,0.6313862478917933,30,30,10,20,0.6666666666666666,29,25,16,0.9666666666666667,0.8333333333333334,0.5333333333333333
0,1161,164.1823100849202,67.43563940970134,45.716969663575995,18.316173681348594,5.47274366949734,2.2478546469900444,1.5238989887858665,0.6105391227116198,30,30,10,17,0.5666666666666667,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,1162,155.257448212678,133.5218548571013,26.3834671857717,15.972459273186125,3.8814362053169504,3.338046371427532,0.6595866796442925,0.39931148182965315,39,40,37,7,0.175,39,19,30,0.975,0.475,0.75
0,1163,749.379004270477,126.85881325718948,116.24013542544981,101.24946119689461,9.367237553380964,1.5857351657148686,1.4530016928181226,1.2656182649611827,80,79,77,39,0.4875,58,61,60,0.725,0.7625,0.75
0,1164,576.3614737454989,101.54039157185575,91.83852816959568,87.78095246611844,7.204518421818736,1.269254894648197,1.147981602119946,1.0972619058264805,74,80,51,44,0.55,53,60,45,0.6625,0.75,0.5625
0,1165,640.3013353065195,108.91701484287265,97.39160855306615,96.36189192690894,8.003766691331494,1.361462685535908,1.2173951069133269,1.2045236490863618,77,75,39,57,0.7125,51,50,54,0.6375,0.625,0.675
0,1166,706.6997274256655,116.32157972592502,102.450366441548,104.21227510538802,8.83374659282082,1.4540197465740627,1.28062958051935,1.3026534388173503,72,70,32,38,0.475,53,55,56,0.6625,0.6875,0.7
0,1167,703.3313334037705,115.9517343241085,100.14021615415523,104.4955700158516,8.79164166754713,1.4493966790513562,1.2517527019269403,1.3061946251981449,72,64,38,50,0.625,54,51,61,0.675,0.6375,0.7625
0,1168,638.8333207719963,113.72517717587644,104.5589036836608,92.0321361601559,7.985416509649954,1.4215647146984556,1.30698629604576,1.1504017020019488,78,79,79,44,0.55,61,1,54,0.7625,0.0125,0.675
0,1169,558.7025257106795,99.45583897354255,89.66187210961448,86.13218517859457,6.983781571383494,1.243197987169282,1.1207734013701809,1.076652314732432,79,75,58,50,0.625,49,64,1,0.6125,0.8,0.0125
0,117,502.9551320957513,164.10378151473657,113.16008309630081,25.297386339136985,6.286939151196892,2.0512972689342073,1.4145010387037602,0.3162173292392123,79,80,72,13,0.1625,47,49,12,0.5875,0.6125,0.15
0,1170,229.74549930137277,81.34022008753055,53.1727287349597,22.996805551302838,5.74363748253432,2.0335055021882638,1.3293182183739924,0.574920138782571,40,40,38,20,0.5,30,33,16,0.75,0.825,0.4
0,1171,455.3893726040357,114.67650614914407,100.23762680802605,23.539813722981982,5.692367157550446,1.433456326864301,1.2529703351003256,0.29424767153727477,40,4,40,10,0.125,10,40,5,0.125,0.5,0.0625
0,1172,229.97390466095152,85.53485816727732,58.30415881170598,23.453937767393807,5.749347616523788,2.138371454181933,1.4576039702926495,0.5863484441848452,39,39,40,21,0.525,30,33,14,0.75,0.825,0.35
0,1173,257.5330004971431,92.42298046627548,62.965545071055466,26.36630391087985,6.438325012428578,2.310574511656887,1.5741386267763866,0.6591575977719962,40,40,37,24,0.6,30,34,26,0.75,0.85,0.65
0,1174,57.26845040960936,43.36564743234045,18.377240158254814,6.795538073077734,2.863422520480468,2.1682823716170225,0.9188620079127408,0.3397769036538867,20,20,2,17,0.85,19,5,3,0.95,0.25,0.15
0,1175,273.27545909446394,90.14691197106995,59.220982620082694,26.272496811678057,6.831886477361598,2.2536727992767487,1.4805245655020673,0.6568124202919514,40,40,31,20,0.5,30,33,19,0.75,0.825,0.475
0,1176,526.4117603930667,168.73185803509705,116.35730711817139,26.2157342309239,6.580147004913334,2.1091482254387133,1.4544663389771424,0.32769667788654877,80,80,76,8,0.1,48,51,12,0.6,0.6375,0.15
0,1177,271.16048518028043,71.55056980640597,54.97305504640918,39.59777589716286,6.779012129507011,1.7887642451601493,1.3743263761602296,0.9899443974290716,40,38,40,29,0.725,35,37,31,0.875,0.925,0.775
0,1178,475.8386399381689,158.70484281646105,109.42830098586312,24.20718512635319,5.947982999227111,1.9838105352057631,1.367853762323289,0.3025898140794149,78,80,72,10,0.125,46,51,12,0.575,0.6375,0.15
0,1179,549.2045234474023,102.54444937586175,94.4859763847708,83.7242215508154,6.865056543092528,1.281805617198272,1.1810747048096348,1.0465527693851926,80,73,73,43,0.5375,58,1,1,0.725,0.0125,0.0125
0,118,159.47243022320515,137.22435944762805,27.196331589480657,16.627624636965443,3.986810755580129,3.430608986190701,0.6799082897370164,0.4156906159241361,40,38,39,6,0.15,39,19,30,0.975,0.475,0.75
0,1180,145.5011819633756,128.07030011121122,25.14516869325949,15.300414514210736,3.6375295490843897,3.2017575027802807,0.6286292173314872,0.3825103628552684,40,40,39,7,0.175,39,18,30,0.975,0.45,0.75
0,1181,68.33296995840314,48.38488108618583,20.157811441258776,8.008631864237584,3.416648497920157,2.4192440543092912,1.0078905720629387,0.4004315932118792,20,20,2,14,0.7,19,6,3,0.95,0.3,0.15
0,1182,365.55028599103497,120.34778609582015,52.019602005337575,37.38047637751697,6.09250476651725,2.005796434930336,0.8669933667556262,0.6230079396252829,60,58,54,33,0.55,45,45,36,0.75,0.75,0.6
0,1183,306.3860905453282,77.31934633424547,59.78259606597347,43.07246835271862,7.659652263633205,1.9329836583561366,1.4945649016493368,1.0768117088179656,39,39,39,23,0.575,36,37,34,0.9,0.925,0.85
0,1184,640.035735093495,113.8767568371172,104.6704392756309,92.065859663907,8.000446688668687,1.423459460463965,1.3083804909453862,1.1508232457988377,75,80,77,47,0.5875,60,62,63,0.75,0.775,0.7875
0,1185,638.0361199090598,108.65996274270918,97.82119510212245,94.22470944964284,7.975451498863248,1.3582495342838647,1.2227649387765305,1.1778088681205356,65,66,41,57,0.7125,56,63,1,0.7,0.7875,0.0125
0,1186,528.3484473366047,169.1478336439144,116.64394555661289,26.279298209298325,6.604355591707559,2.11434792054893,1.4580493194576611,0.32849122761622906,79,80,75,15,0.1875,48,51,12,0.6,0.6375,0.15
0,1187,213.79865346436844,80.99683285835982,55.2444218576017,22.62655127953736,5.344966336609211,2.0249208214589958,1.3811105464400426,0.565663781988434,39,40,40,18,0.45,30,31,16,0.75,0.775,0.4
0,1188,585.9783918199903,102.666692053355,92.38180046213174,89.1800862610613,7.3247298977498785,1.2833336506669375,1.1547725057766467,1.1147510782632664,73,78,50,39,0.4875,54,1,1,0.675,0.0125,0.0125
0,1189,469.3427002201406,116.60095593336938,102.14156869842618,24.165293218058157,5.866783752751758,1.4575119491671171,1.2767696087303273,0.30206616522572693,40,4,40,10,0.125,18,40,6,0.225,0.5,0.075
0,119,465.7490003278421,115.96909044601283,101.64915073916468,24.045770386288844,5.821862504098027,1.4496136305751604,1.2706143842395585,0.30057212982861053,40,4,40,24,0.3,13,40,5,0.1625,0.5,0.0625
0,1190,151.04366580316602,63.91891749910476,43.333830211069596,17.25389962037835,5.034788860105534,2.1306305833034918,1.4444610070356532,0.5751299873459449,30,30,10,21,0.7,29,24,18,0.9666666666666667,0.8,0.6
0,1191,556.2065205686902,103.43695992526771,95.29865015032432,84.41299310603175,6.952581507108627,1.2929619990658465,1.191233126879054,1.0551624138253968,79,76,75,43,0.5375,54,1,51,0.675,0.0125,0.6375
0,1192,162.61175234706224,67.03617614363367,45.446207012365704,18.182186213839717,5.420391744902075,2.234539204787789,1.514873567078857,0.6060728737946572,30,30,9,19,0.6333333333333333,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,1193,148.7993933990621,130.68919070919046,25.31759049649347,15.518377492577017,3.7199848349765525,3.2672297677297615,0.6329397624123367,0.3879594373144254,40,39,38,24,0.6,39,17,28,0.975,0.425,0.7
0,1194,147.6200271438077,62.99441957717914,42.707292339145745,16.967703463365172,4.920667571460257,2.0998139859059712,1.4235764113048581,0.5655901154455057,30,30,9,20,0.6666666666666666,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,1195,423.5925011150616,111.10163107309765,95.82407128490081,21.853653843667562,5.2949062639382705,1.3887703884137206,1.19780089106126,0.2731706730458445,40,4,41,14,0.175,16,40,5,0.2,0.5,0.0625
