,Al CN Avg,Al CN Max,Al CN Min,Al-Al NN1 BL Avg,Al-Al NN1 BL Max,Al-Al NN1 BL Min,Al-Ga NN1 BL Avg,Al-Ga NN1 BL Max,Al-Ga NN1 BL Min,Al-In NN1 BL Avg,Al-In NN1 BL Max,Al-In NN1 BL Min,Al-O NN1 BL Avg,Al-O NN1 BL Max,Al-O NN1 BL Min,Ga CN Avg,Ga CN Max,Ga CN Min,Ga-Al NN1 BL Avg,Ga-Al NN1 BL Max,Ga-Al NN1 BL Min,Ga-Ga NN1 BL Avg,Ga-Ga NN1 BL Max,Ga-Ga NN1 BL Min,Ga-In NN1 BL Avg,Ga-In NN1 BL Max,Ga-In NN1 BL Min,Ga-O NN1 BL Avg,Ga-O NN1 BL Max,Ga-O NN1 BL Min,In CN Avg,In CN Max,In CN Min,In-Al NN1 BL Avg,In-Al NN1 BL Max,In-Al NN1 BL Min,In-Ga NN1 BL Avg,In-Ga NN1 BL Max,In-Ga NN1 BL Min,In-In NN1 BL Avg,In-In NN1 BL Max,In-In NN1 BL Min,In-O NN1 BL Avg,In-O NN1 BL Max,In-O NN1 BL Min,O CN Avg,O CN Max,O CN Min,O-Al NN1 BL Avg,O-Al NN1 BL Max,O-Al NN1 BL Min,O-Ga NN1 BL Avg,O-Ga NN1 BL Max,O-Ga NN1 BL Min,O-In NN1 BL Avg,O-In NN1 BL Max,O-In NN1 BL Min,O-O NN1 BL Avg,O-O NN1 BL Max,O-O NN1 BL Min,id,xx,xy,xz,yx,yy,yz,zx,zy,zz
0,6.0,6.0,6.0,3.5273527853878655,3.8451071596269415,2.9943221535901743,4.09709988460425,6.4498437799352715,2.809274768753935,2.9609271534364985,3.441617969879953,2.8092747687539346,2.043952284937673,2.0439523015053163,2.04395226716523,6.0,6.0,6.0,2.901798466124555,2.901798471077055,2.9017984611720546,3.734816768298132,3.734816768298132,3.734816768298132,3.81753456179474,3.9002523552913466,3.7348167682981326,2.043952284335273,2.0439523015053163,2.04395226716523,6.0,6.0,6.0,2.8555366199154952,2.901798471077056,2.809274768753935,4.246345193661564,5.450059295765429,3.7348167538140573,3.8678692838332975,5.670967521203908,2.994322173400176,2.043952298792654,2.043952301505316,2.0439522978884335,4.0,4.0,4.0,2.0505066893269697,2.1030388967792657,2.0242130066350033,3.3068946123200664,5.967962371039784,1.9848224535974581,2.3549947285617274,3.870917886328149,1.9848224439759425,2.8235781599542005,2.8235887511672977,2.823569401190568,1024,5.10859848,0.03459627,0.00528504,-2.58417312,4.40651163,-0.00980289,-0.01620062,0.02306596,13.74989656
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,5.103609427918687,5.1036115846885615,5.103607271148812,3.617194218080721,3.6171946469429987,3.6171939404291535,2.1800891125152897,2.1800898797076145,2.180087927439013,6.0,6.0,6.0,,,,4.3107307409190305,7.217619736799207,3.372354812771178,3.62780544270727,3.6795074742245277,3.5815747551857116,2.2033261478567296,2.2081705072860913,2.180081526348762,4.0,4.0,4.0,,,,3.657124425052412,6.05857936880177,2.1800598876631203,2.2037798308689966,2.208172990967474,2.2011428697418616,3.0624699888106512,3.0624747146171933,3.062464471164232,1025,10.20721987,-0.00419851,0.00705177,0.00441826,10.20721233,0.00506377,-0.00718976,-0.00521213,10.20743225
0,6.0,6.0,6.0,3.471080047237557,3.5990416791083533,3.3580814077902863,,,,3.4685135839355135,3.5444541525426785,3.3583007788973,2.1072261555500074,2.1113616240053132,2.0845024249108186,,,,,,,,,,,,,,,,6.0,6.0,6.0,3.4603962538176907,3.6926902512172055,3.2415814247971717,,,,3.461478061228872,3.6146704584948792,3.3249862513264015,2.1028796544943003,2.1113616240053137,2.0845024249108195,4.0,4.0,4.0,2.313096764633983,4.203329816109836,2.057255818882971,,,,2.183332729292335,4.051196980923751,2.0708754169272723,2.9282058210895117,2.9282121075614125,2.9281991249288715,1026,9.75988354,0.00802666,-0.00745776,-0.00789409,9.75955945,0.00995777,0.00721396,-0.01010142,9.75989074
0,6.0,6.0,6.0,,,,8.852390721049181,8.852390721049181,8.852390721049181,3.63351573853625,3.63351573853625,3.63351573853625,2.2113286151824223,2.2113286151824223,2.2113286151824223,6.0,6.0,6.0,8.852390721049181,8.852390721049181,8.852390721049181,,,,3.63351573853625,3.63351573853625,3.63351573853625,2.2113286151824223,2.2113286151824223,2.2113286151824223,6.0,6.0,6.0,5.0912031927186785,7.227970487610719,3.377138501867072,5.091203192718679,7.22797048761072,3.377138501867072,3.6302747744069404,3.65519800815795,3.6000863883849403,2.2038316761537007,2.2113330557872923,2.183205663423683,4.0,4.0,4.0,4.797092915291919,6.76063181510755,2.1546741425978264,4.797092915291921,6.760631815107551,2.1546741425978264,2.203714588294424,2.2208393130995145,2.1835566658943493,3.0668561630932456,3.066860757421227,3.066850742724838,1027,10.22183714,-0.00501184,0.00828603,0.00515849,10.22180133,0.00449135,-0.00839027,-0.00458925,10.2220817
0,6.0,6.0,6.0,2.897429516205282,3.6063088729752018,2.7180316974399785,4.604623051802383,6.768719961514097,2.7180316974399785,4.604623048803852,6.768719876040268,2.7180316974399767,1.9651531671555946,1.9651531783856788,1.965153143945481,6.0,6.0,6.0,2.794434962501462,2.794434962501462,2.794434962501462,,,,3.59230819980565,3.59230819980565,3.59230819980565,1.9651531738959596,1.9651531738959596,1.9651531738959596,6.0,6.0,6.0,2.7944349532219133,2.7944349532219133,2.7944349532219133,3.5923081998056503,3.5923081998056503,3.5923081998056503,,,,1.9651531484343898,1.9651531484343898,1.9651531484343898,4.0,4.0,4.0,1.9651531661621189,1.9848809275743313,1.9453535812739606,3.8242243064446098,6.03873511778144,1.9059605940729294,3.82422431873302,6.038692583606569,1.9060162050242033,2.7188300273772583,2.7188372376540633,2.718824301359769,1028,4.89659683,0.01432987,0.00121848,-2.46071761,4.23313726,-0.00318475,-0.0066087,0.00971523,13.30333332
0,6.0,6.0,6.0,3.5967392934528895,5.575256233829568,2.7986779029605144,3.183924980641234,3.719262456459991,2.7986779029605127,3.8584258541339986,5.4285069488214095,2.8899173242058613,2.0353544366878618,2.0353544515833164,2.0353544176525786,6.0,6.0,6.0,3.1577680319379478,3.829625562504234,2.7986779029605127,3.8969803824478824,5.575256264296393,2.9811567454512073,3.2866364928490275,3.7386882903507512,2.798677902960514,2.0353544439272717,2.035354451583317,2.035354420959137,6.0,6.0,6.0,2.9203304646209762,2.9811567454512073,2.7986779029605136,2.8595041772277554,2.9811567257622382,2.7986779029605136,3.7192624564599908,3.7192624637234704,3.7192624491965116,2.0353544391699896,2.035354448275417,2.0353544209591363,4.0,4.0,4.0,2.038626874836681,2.0944262830967015,1.976321866797607,2.035354441375257,2.0943264337454046,1.9764221568572649,2.6421536355995454,4.084875392084478,1.9763218667976077,2.81199446688983,2.8120056303393075,2.8119846151363306,1029,5.08605487,0.0325508,0.00414461,-2.57109469,4.38799832,-0.00895798,-0.01286335,0.02204267,13.69803558
0,6.0,6.0,6.0,3.241486658041764,3.3035342750691843,3.1743758190358893,3.2647880288634163,3.4725700051480617,3.1413255509472506,,,,1.9700549190980905,1.9776066822055631,1.9524293953106902,6.0,6.0,6.0,3.2572673270581682,3.392623863299392,3.1740337206188918,3.227453835235677,3.3560554563797154,3.0361813646665228,,,,1.9734050471656355,1.977606682205563,1.9524293953106902,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.0478384916454977,3.9185630332086427,1.926941139040133,2.206521696745725,4.117967462926957,1.926866471431426,,,,2.742697143204133,2.7427117902597695,2.7426796024047295,103,9.14170956,0.0281055,-0.0333583,-0.02750899,9.14124519,0.01989523,0.03273512,-0.02042195,9.14123718
0,6.0,6.0,6.0,3.3255664507003324,3.418534695163049,3.2292254064582697,,,,3.304927053550527,3.5382836768230845,3.089713262285206,2.0174626950894794,2.023061114958823,1.9973208021353486,,,,,,,,,,,,,,,,6.0,6.0,6.0,3.3101856603998714,3.3254234779145273,3.289042470673076,,,,3.352295584547551,3.398916726133559,3.3139523554392643,2.0144821473910457,2.0230611149588227,1.9973208021353488,4.0,4.0,4.0,2.0184601072637878,2.0735561875073754,1.9842744920394675,,,,2.3758484610461696,4.038930632262527,1.9711853629109166,2.8057416684594507,2.8057513325913543,2.8057324672940736,1030,9.35182942,0.0197181,-0.02168465,-0.019566,9.35126695,0.01496005,0.02130482,-0.01516544,9.35161623
0,5.714285714285714,6.0,4.0,3.151785478808988,3.529592997595523,3.0172143067573787,4.129629492025027,5.581098445346186,2.9778263812944226,3.448460412099131,3.567573359877416,3.2739830634994265,2.063168537292316,2.087830508520774,1.9175255708038454,6.0,6.0,6.0,3.0937200731080856,3.2624318492590927,2.988347665053009,3.0041036324880834,3.0303807050121527,2.977826559964014,3.3209362191142304,3.4128318747106388,3.1927451877883697,2.0871801612985585,2.0878305080671615,2.0862565952359637,4.666666666666667,6.0,4.0,3.393824967522838,3.5389182196052618,3.0296560116055846,3.3665785529771903,3.5578568906785764,3.0146055522866693,3.57146143384154,3.618261776431987,3.5033857746449826,1.9742936200101895,2.0878297737871607,1.9175255338943233,3.5833333333333335,4.0,2.0,2.4523578576373315,3.6342983818189674,1.9958381444943674,3.016507294571749,4.833122722121112,2.0809796666371447,2.185527534585088,3.6204963381719786,1.893223344979806,2.9918921508751724,3.011567347163299,2.9852301826508176,1031,10.35261712,0.04030585,-0.12738525,5.16483604,3.04911336,-0.04453163,-0.11332719,-0.09304548,14.76918788
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,2.947412384403907,3.2457794111760503,2.7901206316044247,4.323658946354969,6.400826452185804,2.7901206316044247,2.0564145795225173,2.0564145890005396,2.0564145575242474,6.0,6.0,6.0,,,,2.9003872941112956,2.9003872995052773,2.900387288717314,3.4809048209907316,3.4809048209907316,3.4809048209907316,2.0564145732633152,2.0564145888239445,2.0564145577026864,4.0,4.0,4.0,,,,2.0594719371053,2.1115084133066206,2.0380633828280117,3.448885147938089,6.258895153453419,2.00135967609976,2.8435328080428546,2.8435476384847727,2.8435180882678806,1032,5.14600887,0.03857962,0.00337291,-2.60614209,4.43681898,-0.01044643,-0.00928613,0.02689417,13.81244907
0,6.0,6.0,6.0,3.343663437279129,3.477909254637543,3.1052042851247164,3.253940513075071,3.5562855385893277,3.0929775296748474,3.3023364409253966,3.5527798535137127,3.092975728329881,2.0195110135922736,2.025240883834041,1.9994662326925174,6.0,6.0,6.0,3.2710533805633473,3.3269474511310477,3.2212986214313717,3.380627539230015,3.5491679362513575,3.093107535707915,3.382595122787467,3.549175894511585,3.101224522757894,2.0178763101266055,2.025240883834042,1.999466232692517,6.0,6.0,6.0,3.3033301097225505,3.358058458252716,3.242680285797045,3.421239035680428,3.5564123710683337,3.1093910161334466,3.319999125942695,3.5420376113554597,3.109291407230544,2.017879181813428,2.025240883834042,1.9994837634241567,4.0,4.0,4.0,2.0220744659326106,2.075878022528534,1.9863889047778076,2.761978705505807,4.75746599609898,1.9733091110159287,2.8031487101244923,5.167644118045856,1.9733320194461434,2.8087636452933804,2.8087751175731803,2.8087514667848916,1033,9.36187709,0.02081103,-0.02387054,-0.02040604,9.36144932,0.01621317,0.02339297,-0.01658593,9.36158434
0,5.555555555555555,6.0,4.0,3.2197668207583146,3.4824968208989553,2.9938613427056837,4.453212951917341,6.413791472852878,3.210718102997534,3.262292783639293,3.5463454146212783,2.993913941603003,2.025994990293179,2.0636294175967103,1.895336286814246,5.0,6.0,4.0,3.282805802260614,3.468106167143467,3.0975054373777615,3.5053277515607917,3.5053277515607917,3.5053277515607917,3.395696882517599,3.5656840687911266,3.2257096962440714,1.9787593166114767,2.0621823464087083,1.8953362868142454,5.2,6.0,4.0,3.2798825800703333,3.528765421590194,3.0809911300109376,4.420400303253427,6.949377102735008,2.9460916409273508,3.395325698467353,3.4816774296705018,3.2355180996077446,1.9962445134177365,2.0636294171764233,1.8953362868142458,3.5833333333333335,4.0,2.0,2.041170641596589,2.0721729610180377,1.9663750683162027,3.9166998758013354,6.934107030082527,1.8729463042205992,2.4662974827260356,3.5907352191906345,1.9052716783269776,2.9572769958672,2.9767373158310724,2.950694312877285,1034,10.2366338,0.04078388,-0.12012381,5.10661368,3.01327036,-0.04526969,-0.0954959,-0.07197077,14.59827248
0,6.0,6.0,6.0,3.416903296196139,3.5724842550838645,3.3305740093140828,,,,3.6244126268977173,3.690199491746888,3.569982447369751,2.1685658468064517,2.173175476359678,2.1455327233566215,,,,,,,,,,,,,,,,6.0,6.0,6.0,3.815699121929576,6.091267091231662,3.3189089413107515,,,,3.5562325532897265,3.6194473176060677,3.48904742648017,2.1657322266621217,2.173175476359678,2.1455327233566224,4.0,4.0,4.0,3.3081569828430575,5.544370918442942,2.117491934581948,,,,2.2060723211616384,4.184878887373041,2.1175320124043586,3.013935467672667,3.0139396851715525,3.0139296556308794,1035,10.04552142,-0.00015735,0.00250107,0.00027625,10.04536421,0.00645617,-0.00264964,-0.00655661,10.04568289
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,2.929972703951852,3.2327035460926337,2.8893829924623917,3.7798914805694075,6.1970403264598195,2.780683578167307,2.0483268811201167,2.048327921647394,2.048324800194854,6.0,6.0,6.0,,,,3.1303739794272887,3.2327058704228246,2.925712521766408,3.2211879073819287,4.102196565811175,2.7806835781673063,2.048326881103115,2.0483279216473935,2.048324800194854,4.0,4.0,4.0,,,,2.046798824649494,2.0667123119814836,1.9932976268618967,3.2342705412133474,5.586939775354,1.993215673660286,2.881611736881121,2.881622377918086,2.8815993159772653,1036,10.24884972,0.07309521,0.00551321,-2.59358715,4.41914558,-0.00973231,-0.00764749,0.02564818,13.76573427
0,6.0,6.0,6.0,3.2114363182759633,3.786501959808799,2.8132915444388793,3.0575027363740177,3.6347765813568667,2.732915101563391,,,,1.9792718974185843,1.9792719094866218,1.979271879433197,6.0,6.0,6.0,3.0575027363740177,3.6347765813568658,2.7329151015633903,3.2114363182759633,3.7865019598087986,2.8132915444388793,,,,1.9792718974189933,1.979271909486622,1.9792718753339662,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.295074645186994,3.834972989239431,1.9595929878177454,2.2950746448324275,3.834964020270887,1.9595852122797142,,,,2.737245033059251,2.7372550174517576,2.737235488130197,1037,4.93592642,0.01834012,0.0003546,-2.48373356,4.26512442,-0.00408986,-0.00309147,0.01309803,13.37617819
0,4.285714285714286,6.0,4.0,3.4546312581977054,3.8261116992833686,3.217748718235335,3.7495506920766895,4.783296399101788,3.430804317330141,3.491145798624235,3.5995335371981514,3.4197509326800097,2.057842156911046,2.1696898079575813,1.973205796481217,5.0,6.0,4.0,3.900699621922783,4.974689760459789,3.4670016005583055,3.5026406802468024,3.5621715524194006,3.443109808074204,3.471309716924431,3.513995761476231,3.4335239077434774,2.0714469345827355,2.1696898079575813,1.9732038738247946,5.238095238095238,6.0,4.0,3.6013147162348904,4.802975365909249,3.217756172031267,3.5757474701293566,5.223559873831119,3.2782319251190892,3.4334816558299264,3.5340441933174964,3.263829433523301,2.090197654527277,2.1696908548364076,1.9732038738247937,3.6666666666666665,5.0,3.0,2.931606159060997,5.159522017852572,1.9302201479118943,3.284987966994366,5.0110045081737535,1.9435182027414222,2.1637546674311428,3.8298531308179067,1.9302201479118948,3.0909733368138324,3.1452216147188596,3.0341201049298383,1038,10.86991653,-0.02018832,-0.0585475,0.01695704,9.26380777,-0.03729127,0.05360524,0.03952298,9.88907908
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,3.0704415556571463,3.0704415640899723,3.0704415487838226,,,,2.0273194868356654,2.027319496594536,2.0273194673291024,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,2.0273194868356654,2.0273394432102942,2.0272989041243625,,,,2.791105864352608,2.7911196690993294,2.791091495440245,1039,5.05967284,0.03045155,0.00090769,-2.55592231,4.36612538,-0.00758992,-0.00273156,0.02191021,13.62558988
0,6.0,6.0,6.0,3.1013037966859365,3.2128464095383804,3.0239207763949993,5.146455828987325,8.428773196043842,2.84603807783794,3.2088435646568247,3.6719407042094865,2.84603807783794,2.011451310895141,2.011452171037114,2.011449249830239,6.0,6.0,6.0,3.047356864711267,3.047356864711267,3.047356864711267,,,,3.1479982174424452,3.1479982174424452,3.1479982174424452,2.011452166895242,2.011452166895242,2.011452166895242,6.0,6.0,6.0,3.0691491912265136,3.121104218539194,3.023895161029257,4.296770583996234,6.776281137709381,2.953507034402341,3.415288963840679,3.7578381531871567,2.9536597967961526,2.0114507111553745,2.011452171037114,2.0114492498302394,4.0,4.0,4.0,2.0140566959473443,2.081720158482788,1.9879699797256059,4.554957185423079,7.320500257368198,1.9411849949907511,2.388983105012796,4.1074238202078055,1.941178573293702,2.8237129504743987,2.8237208688715585,2.8237036854472555,104,10.02773892,0.05097161,0.00764395,-2.52898458,4.3290811,-0.00691628,-0.0130733,0.01690224,13.55254543
0,6.0,6.0,6.0,3.507843050591617,3.8316926009223935,3.345918275426229,,,,3.6100968629815675,3.6229204564681923,3.5787603544342574,2.1838709400302228,2.1908370658519183,2.16297505900535,,,,,,,,,,,,,,,,6.0,6.0,6.0,4.281677705875188,6.640613689980584,3.354721761757753,,,,3.5953683533335443,3.6805587121827057,3.5191121450310607,2.1838689295450973,2.1908370658519187,2.1629703933035356,4.0,4.0,4.0,3.6266713714514505,6.3090501510580275,2.134702362354166,,,,2.1839156524547776,2.2188943805412364,2.1633260522240003,3.038430314887487,3.0384346684740553,3.038424709886206,1040,10.12713224,-0.00249564,0.00534644,0.00261064,10.12702271,0.00545571,-0.00546781,-0.00554381,10.1273378
0,4.5,6.0,4.0,3.3478010768568955,3.5582153576474633,3.0921311200797703,3.334587527919172,3.558223628532101,3.09213112007977,3.293726019378495,3.4282476353587565,3.123886302317104,1.918009959842504,2.0293178228487774,1.880907338840412,5.142857142857143,6.0,4.0,3.3573349207729124,3.4059085705681618,3.269188931025853,3.424190222711563,4.321871913486578,3.208904945858734,3.3926054589281494,4.411484679674053,3.1159453287454513,1.965713329702335,2.029317822848777,1.8809073388404125,5.777777777777778,6.0,4.0,3.314887323503031,3.35667204454168,3.269473138591214,3.2622608806452393,3.4150724468979496,3.0921311200797703,3.1904266189428703,3.415055905128674,3.0921311200797703,2.0128277690700696,2.029317822848777,1.8809073388404114,3.3333333333333335,4.0,3.0,2.0211171777905954,3.569518711502722,1.8550512230582477,2.6947589386714643,4.640160114025031,1.8550512230582488,2.4851478447482083,4.677848540588262,1.8550512230582454,2.929575663210956,2.959382740701933,2.8716859564879393,1041,24.32773518,6.64e-06,-0.00412377,-1.789e-05,6.18426224,4.066e-05,-1.52918676,-3.62e-06,5.86706833
0,5.157894736842105,6.0,4.0,3.2449959132586703,3.319369328151477,3.158038735922984,3.2557951234890647,3.416129956991585,3.007585313972183,3.3723319835158656,5.011582501977076,3.0169277349677244,1.9724632921717629,2.0413772217457287,1.856257521638893,4.857142857142857,6.0,4.0,3.2690231826062077,3.4103937291287827,3.099864450451339,3.480885193299578,5.052000519666801,3.0169277349677253,3.3789214859181778,4.038356604737794,3.1411792954509425,1.9453976820945946,2.041376463449547,1.856255557314981,4.666666666666667,6.0,4.0,3.292998525423625,3.414793420363516,3.2062126054671385,3.249560919707297,3.3580084340686853,3.094166699102205,3.6273838101367724,4.66524780459562,3.073543117470396,1.9236845186694753,2.0413772217457296,1.856257521638893,3.6666666666666665,5.0,3.0,2.0621654573992703,3.6526036512290103,1.8566758503192933,2.680317653496493,4.8200492726285225,1.8097846191958682,2.7721397637709155,4.604308749593664,1.809741027591816,2.9081106371419807,2.959407756399211,2.854271594637028,1042,10.17469295,-0.03627728,-0.03865357,0.03087899,8.72098074,-0.01615843,0.03530571,0.01669269,9.34840314
0,6.0,6.0,6.0,3.000275982989293,3.487911695778216,2.741408369674069,2.9112649868721228,3.1249855158084583,2.741408369674068,,,,1.9868438099852264,1.9868438295304205,1.9868437957285467,6.0,6.0,6.0,3.072127235039352,3.7435019810160823,2.7414083696740685,2.9184478353656926,3.4879117121455923,2.741408369674068,,,,1.9868438231234453,1.9868438295304207,1.9868437957285467,,,,,,,,,,,,,,,,4.0,4.0,4.0,1.9835795132862313,2.0457820439072156,1.927950234359432,1.9901081182720946,2.0457820439072156,1.9280300079009811,,,,2.747244279983393,2.747254996701866,2.747233829423606,1043,4.95655083,0.02035869,0.00044678,-2.49576501,4.28195792,-0.00467321,-0.00303149,0.01456673,13.4177468
0,,,,,,,,,,,,,,,,5.2727272727272725,6.0,5.0,,,,3.467555271675779,3.5662520940802076,3.383208284231027,3.5270698816529094,3.60938185881975,3.3076678945715465,2.0124646915284927,2.1816910854420333,1.9490047954299687,6.0,6.0,6.0,,,,3.5640539086415783,3.609266498515036,3.5338668650837874,3.3078152754744616,3.308165527034247,3.3076216531099183,2.1816910776705702,2.1816910854420333,2.1816910724895946,3.6666666666666665,4.0,3.0,,,,2.02586598769796,2.123747999790605,1.9097787269597457,2.5656726528436673,4.507900548083079,2.181594867472087,2.966538593453544,2.9748205048613325,2.949974773410888,1044,6.61424076,-0.1245147,0.01436945,-3.19824688,5.79071218,0.01770151,-0.05616651,-0.10357179,24.50055744
0,,,,,,,,,,,,,,,,5.5,6.0,5.0,,,,3.491783877623296,3.491783877623296,3.491783877623296,3.5657688305751187,3.593491439139761,3.5380462220104762,2.179249361229494,2.1907986123454517,2.1677001101135365,5.214285714285714,6.0,4.0,,,,3.961583454623624,6.0827715610223265,3.2760068750542337,3.5796460585927767,3.7050401378094264,3.5117936516530537,2.1525130776652754,2.233537672108646,2.031381000869743,3.6666666666666665,5.0,3.0,,,,3.4200218350471423,5.536152189099453,1.9899969254452459,2.16563070657928,2.4337922376978263,2.0486125245803466,3.1525892859620153,3.209539840950987,3.0909178307125798,1045,5.60739787,-0.00717554,-0.0346455,0.01188527,9.53456254,-0.04782691,0.0634914,0.05095276,10.15808634
0,4.571428571428571,6.0,4.0,3.240451647537543,3.400280166991186,3.0896206191640267,3.2358734014505495,3.3414685983684302,3.173564615844239,,,,1.9185429474134155,2.0177228137369254,1.8346350934092885,5.333333333333333,6.0,4.0,3.241132192308068,3.402714522054925,3.14761274083342,3.1834888623010684,3.362664248525439,3.0889311899566168,,,,1.9471313240735715,2.0177227402526783,1.8346343033597334,,,,,,,,,,,,,,,,3.6666666666666665,5.0,3.0,2.1027618800900587,3.562800573986508,1.7865563003574898,2.0439181920979106,3.613093471754585,1.7865485816940783,,,,2.8743395638112674,2.925109508905576,2.821026570184062,1046,10.03969436,-0.05440936,-0.04091362,0.04642371,8.62589839,-0.01242084,0.03741062,0.01299014,9.24897548
